,Map,Pokemon,DexID,MinLvl,MaxLvl,Item,Member,Tier,Type,Path,Time,Level,base_map,Map_x,Region,MaxMinLvl,IsHighestMin,HighestMinCount,IsRepellable,Repel
2232,Pokemon Tower B23,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2233,Pokemon Tower B24,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,2,False,
2234,Pokemon Tower B24,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,2,False,
2235,Pokemon Tower B25,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2236,Pokemon Tower B25,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2237,Pokemon Tower B25,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2238,Pokemon Tower B26,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2239,Pokemon Tower B26,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2240,Pokemon Tower B26,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2241,Pokemon Tower B27,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2242,Pokemon Tower B27,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2243,Pokemon Tower B27,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2244,Pokemon Tower B28,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2245,Pokemon Tower B28,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2246,Pokemon Tower B28,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2247,Pokemon Tower B29,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2248,Pokemon Tower B29,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2249,Pokemon Tower B29,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2250,Pokemon Tower B3,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2251,Pokemon Tower B3,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2252,Pokemon Tower B3,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2253,Pokemon Tower B4,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2254,Pokemon Tower B4,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2255,Pokemon Tower B4,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2256,Pokemon Tower B5,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2257,Pokemon Tower B5,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2258,Pokemon Tower B5,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2259,Pokemon Tower B6,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2260,Pokemon Tower B6,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2261,Pokemon Tower B6,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2262,Pokemon Tower B7,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2263,Pokemon Tower B7,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2264,Pokemon Tower B7,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2265,Pokemon Tower B8,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2266,Pokemon Tower B8,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2267,Pokemon Tower B8,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2268,Pokemon Tower B9,Zubat,41,10,14,,,Common,Land,sprites/zubat.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2269,Pokemon Tower B9,Gastly,92,10,14,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2270,Pokemon Tower B9,Rattata,19,10,14,,,Common,Land,sprites/rattata.png,M/D/Ni,10-14,Pokemon Tower,,,10,True,3,False,
2271,Pokemon Tower Underground,Zubat,41,12,16,,Required,Common,Land,sprites/zubat.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2272,Pokemon Tower Underground,Gastly,92,12,16,,Required,Uncommon,Land,sprites/gastly.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2273,Pokemon Tower Underground,Misdreavus,200,12,16,Spell Tag,Required,Uncommon,Land,sprites/misdreavus.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2274,Pokemon Tower Underground,Rattata,19,12,16,,Required,Common,Land,sprites/rattata.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2275,Pokemon Tower Underground,Shuppet,353,12,16,Spell Tag,Required,Uncommon,Land,sprites/shuppet.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2276,Pokemon Tower Underground,Duskull,355,12,16,Reaper Cloth,Required,Uncommon,Land,sprites/duskull.png,Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2277,Pokemon Tower Underground,Litwick,607,17,21,,Required,Rare,Land,sprites/litwick.png,M/D/Ni,17-21,Pokemon Tower Underground,Pokemon Tower Underground,,17,True,1,True,17-21
2278,Pokemon Tower Underground,Spiritomb,442,12,16,,Required,Rare,Land,sprites/spiritomb.png,M/D/Ni,12-16,Pokemon Tower Underground,Pokemon Tower Underground,,17,False,7,False,
2279,Route 1,Zubat,41,2,3,,,Common,Land,sprites/zubat.png,Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2280,Route 1,Pidgey,16,2,3,,,Common,Land,sprites/pidgey.png,M/D/Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2281,Route 1,Ponyta,77,2,3,,,Uncommon,Land,sprites/ponyta.png,D,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2282,Route 1,Rattata,19,2,3,Rattata Hair,,Common,Land,sprites/rattata.png,M/D/Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2283,Route 1,Spinarak,167,2,3,,,Common,Land,sprites/spinarak.png,M/Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2284,Route 1,Hoothoot,163,2,3,,,Common,Land,sprites/hoothoot.png,Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2285,Route 1,Sentret,161,2,3,Oran Berry,,Common,Land,sprites/sentret.png,M/D,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2286,Route 1,Shinx,403,2,3,,Required,Rare,Land,sprites/shinx.png,M/D/Ni,2-3,Route 1,Route 1,Kanto,2,True,8,False,
2287,Route 203,Zubat,41,4,7,,,Common,Land,sprites/zubat.png,Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2288,Route 203,Bidoof,399,4,7,,,Common,Land,sprites/bidoof.png,M/D/Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2289,Route 203,Starly,396,4,7,Yache Berry,,Common,Land,sprites/starly.png,M/D,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2290,Route 203,Abra,63,4,7,TwistedSpoon,,Uncommon,Land,sprites/abra.png,M/D/Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2291,Route 203,Riolu,447,8,8,Soothe Bell,Required,Rare,Land,sprites/riolu.png,M/D/Ni,8-8,Route 203,Route 203,Sinnoh,8,True,1,True,8-8
2292,Route 203,Kricketot,401,4,7,,,Uncommon,Land,sprites/kricketot.png,M/D/Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2293,Route 203,Shinx,403,4,7,,,Rare,Land,sprites/shinx.png,M/D/Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2294,Route 203,Aromatisse,683,4,7,Sachet,,Rare,Land,sprites/aromatisse.png,M/D/Ni,4-7,Route 203,Route 203,Sinnoh,8,False,7,False,
2295,Route 204,Zubat,41,5,9,,,Common,Land,sprites/zubat.png,Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2296,Route 204,Pineco,204,5,9,,,Rare,Land,sprites/pineco.png,D,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2297,Route 204,Bidoof,399,5,9,,,Common,Land,sprites/bidoof.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2298,Route 204,Starly,396,5,9,,,Common,Land,sprites/starly.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2299,Route 204,Budew,406,5,9,,,Uncommon,Land,sprites/budew.png,M/D,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2300,Route 204,Psyduck,54,5,9,,,Common,Land,sprites/psyduck.png,M,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2301,Route 204,Kricketot,401,5,9,,,Uncommon,Land,sprites/kricketot.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2302,Route 204,Seedot,273,5,9,,,Common,Land,sprites/seedot.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2303,Route 204,Sunkern,191,5,9,,,Common,Land,sprites/sunkern.png,M/D,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2304,Route 204,Shinx,403,5,9,,,Rare,Land,sprites/shinx.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2305,Route 204,Shelmet,616,5,9,,Required,Rare,Land,sprites/shelmet.png,M/D/Ni,5-9,Route 204,Route 204,Sinnoh,5,True,11,False,
2306,Route 209,Zubat,41,17,21,,,Common,Land,sprites/zubat.png,Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2307,Route 209,Gastly,92,17,21,,,Uncommon,Land,sprites/gastly.png,Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2308,Route 209,Staravia,397,17,21,,,Uncommon,Land,sprites/staravia.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2309,Route 209,Starly,396,17,21,,,Uncommon,Land,sprites/starly.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2310,Route 209,Ralts,280,17,21,,,Rare,Land,sprites/ralts.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2311,Route 209,Bonsly,438,17,21,,,Rare,Land,sprites/bonsly.png,D,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2312,Route 209,Mime Jr.,439,17,21,,,Rare,Land,sprites/mime-jr.png,M/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2313,Route 209,Duskull,355,17,21,,,Uncommon,Land,sprites/duskull.png,Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2314,Route 209,Psyduck,54,17,21,,,Common,Land,sprites/psyduck.png,M/D,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2315,Route 209,Chansey,113,17,21,,,Rare,Land,sprites/chansey.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2316,Route 209,Raticate,20,17,21,,,Common,Land,sprites/raticate.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2317,Route 209,Vulpix,37,17,21,,Required,Uncommon,Land,sprites/vulpix.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2318,Route 209,Roselia,315,17,21,,,Uncommon,Land,sprites/roselia.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2319,Route 209,Bibarel,400,17,21,,,Common,Land,sprites/bibarel.png,M/D/Ni,17-21,Route 209,Route 209,Sinnoh,17,True,14,False,
2320,Route 214,Zubat,41,23,27,,,Common,Land,sprites/zubat.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2321,Route 214,Ponyta,77,23,27,,,Uncommon,Land,sprites/ponyta.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2322,Route 214,Kricketune,402,23,27,,,Uncommon,Land,sprites/kricketune.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2323,Route 214,Gligar,207,23,27,,,Rare,Land,sprites/gligar.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2324,Route 214,Graveler,75,23,27,,,Common,Land,sprites/graveler.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2325,Route 214,Hippopotas,449,17,18,,,Rare,Land,sprites/hippopotas.png,M/D/Ni,17-18,Route 214,Route 214,Sinnoh,23,False,1,False,
2326,Route 214,Sudowoodo,185,23,27,,,Rare,Land,sprites/sudowoodo.png,M/D,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2327,Route 214,Girafarig,203,23,27,,,Common,Land,sprites/girafarig.png,M/D/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2328,Route 214,Maractus,556,23,27,,,Rare,Land,sprites/maractus.png,M/Ni,23-27,Route 214,Route 214,Sinnoh,23,True,8,False,
2329,Route 32,Zubat,41,7,9,,,Common,Land,sprites/zubat.png,Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2330,Route 32,Mareep,179,7,9,Shuca Berry,,Common,Land,sprites/mareep.png,M/D/Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2331,Route 32,Rattata,19,7,9,,,Common,Land,sprites/rattata.png,M/D/Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2332,Route 32,Starly,396,7,9,Yache Berry,Required,Common,Land,sprites/starly.png,M/D,7-9,Route 32,Route 32,Johto,7,True,9,False,
2333,Route 32,Hoothoot,163,7,9,,,Common,Land,sprites/hoothoot.png,Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2334,Route 32,Noctowl,164,7,9,,,Common,Land,sprites/noctowl.png,Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2335,Route 32,Bellsprout,69,7,9,,,Common,Land,sprites/bellsprout.png,M/D,7-9,Route 32,Route 32,Johto,7,True,9,False,
2336,Route 32,Wooper,194,7,9,,,Common,Land,sprites/wooper.png,M/Ni,7-9,Route 32,Route 32,Johto,7,True,9,False,
2337,Route 32,Hoppip,187,7,9,,,Common,Land,sprites/hoppip.png,M/D,7-9,Route 32,Route 32,Johto,7,True,9,False,
2338,Route 4,Zubat,41,14,16,,,Common,Land,sprites/zubat.png,Ni,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2339,Route 4,Pineco,204,5,5,Custap Berry,Required,Rare,Land,sprites/pineco.png,M/Ni,5-5,Route 4,Route 4,Kanto,14,False,1,False,
2340,Route 4,Ekans,23,14,16,,,Common,Land,sprites/ekans.png,M/D,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2341,Route 4,Arbok,24,14,16,Poison Barb,,Common,Land,sprites/arbok.png,Ni,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2342,Route 4,Rattata,19,14,16,Oran Berry,,Common,Land,sprites/rattata.png,M/D/Ni,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2343,Route 4,Jigglypuff,39,14,16,,,Common,Land,sprites/jigglypuff.png,M/D,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2344,Route 4,Spearow,21,14,16,Sharp Beak,,Common,Land,sprites/spearow.png,M/D,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2345,Route 4,Hoothoot,163,14,16,,,Common,Land,sprites/hoothoot.png,Ni,14-16,Route 4,Route 4,Kanto,14,True,7,False,
2346,Ruins of the Vale Nesting Grounds,Zubat,41,28,32,,,Common,Land,sprites/zubat.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2347,Ruins of the Vale Nesting Grounds,Ekans,23,28,32,,,Common,Land,sprites/ekans.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2348,Ruins of the Vale Nesting Grounds,Shuppet,353,21,25,Spell Tag,,Uncommon,Land,sprites/shuppet.png,M/D/Ni,21-25,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,False,1,False,
2349,Ruins of the Vale Nesting Grounds,Duskull,355,28,32,Kasib Berry,,Uncommon,Land,sprites/duskull.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2350,Ruins of the Vale Nesting Grounds,Venonat,48,28,32,,,Common,Land,sprites/venonat.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2351,Ruins of the Vale Nesting Grounds,Deino,633,28,32,,,Rare,Land,sprites/deino.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2352,Ruins of the Vale Nesting Grounds,Axew,610,28,32,,,Rare,Land,sprites/axew.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2353,Ruins of the Vale Nesting Grounds,Noibat,714,28,32,,,Rare,Land,sprites/noibat.png,M/D/Ni,28-32,Ruins of the Vale Nesting Grounds,Ruins of the Vale Nesting Grounds,,28,True,7,False,
2354,Seafoam B1F,Zubat,41,40,44,,,Common,Land,sprites/zubat.png,Ni,40-44,Seafoam,,,40,True,6,False,
2355,Seafoam B1F,Golbat,42,40,44,,,Common,Land,sprites/golbat.png,M/D/Ni,40-44,Seafoam,,,40,True,6,False,
2356,Seafoam B1F,Psyduck,54,40,44,,,Common,Land,sprites/psyduck.png,M/D,40-44,Seafoam,,,40,True,6,False,
2357,Seafoam B1F,Seel,86,36,36,,,Common,Land,sprites/seel.png,M/D/Ni,36-36,Seafoam,,,40,False,1,False,
2358,Seafoam B1F,Golduck,55,40,44,,,Common,Land,sprites/golduck.png,M/D/Ni,40-44,Seafoam,,,40,True,6,False,
2359,Seafoam B1F,Vanillite,582,40,44,Never-Melt Ice,Required,Rare,Land,sprites/vanillite.png,M/D/Ni,40-44,Seafoam,,,40,True,6,False,
2360,Seafoam B1F,Jynx,124,40,44,Aspear Berry,,Rare,Land,sprites/jynx.png,M/D/Ni,40-44,Seafoam,,,40,True,6,False,
2361,Secret Nap Area,Zubat,41,45,50,,,Common,Land,sprites/zubat.png,Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2362,Secret Nap Area,Jigglypuff,39,44,44,Oran Berry,,Common,Land,sprites/jigglypuff.png,M/D,44-44,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2363,Secret Nap Area,Clefairy,35,45,50,Moon Stone,,Common,Land,sprites/clefairy.png,M/D,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2364,Secret Nap Area,Hoothoot,163,45,50,,,Common,Land,sprites/hoothoot.png,Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2365,Secret Nap Area,Noctowl,164,45,50,,,Common,Land,sprites/noctowl.png,Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2366,Secret Nap Area,Oddish,43,45,50,,,Common,Land,sprites/oddish.png,M/D,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2367,Secret Nap Area,Happiny,440,45,50,Oval Stone,,Rare,Land,sprites/happiny.png,M/D/Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2368,Secret Nap Area,Cleffa,173,45,50,Stardust,,Rare,Land,sprites/cleffa.png,M/D/Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2369,Secret Nap Area,Munchlax,446,50,55,Leftovers,Required,Rare,Land,sprites/munchlax.png,M/D/Ni,50-55,Secret Nap Area,Secret Nap Area,,50,True,1,False,
2370,Secret Nap Area,Spinda,327,45,45,Chesto Berry,,Uncommon,Land,sprites/spinda.png,M/D/Ni,45-45,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2371,Secret Nap Area,Delcatty,301,45,50,,,Uncommon,Land,sprites/delcatty.png,M/D/Ni,45-50,Secret Nap Area,Secret Nap Area,,50,False,10,False,
2372,Shoal Cave,Zubat,41,25,37,,,Common,Land,sprites/zubat.png,M/D/Ni,25-37,Shoal Cave,Shoal Cave,Hoenn,32,False,1,False,
2373,Shoal Cave,Golbat,42,32,32,,,Common,Land,sprites/golbat.png,M/D/Ni,32-32,Shoal Cave,Shoal Cave,Hoenn,32,True,2,False,
2374,Shoal Cave,Spheal,363,32,32,,,Uncommon,Land,sprites/spheal.png,M/D/Ni,32-32,Shoal Cave,Shoal Cave,Hoenn,32,True,2,False,
2375,Sky Pillar 1F,Zubat,41,48,51,,,Common,Land,sprites/zubat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2376,Sky Pillar 1F,Golbat,42,48,51,,,Common,Land,sprites/golbat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2377,Sky Pillar 1F,Spinarak,167,48,51,,,Common,Land,sprites/spinarak.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2378,Sky Pillar 1F,Ariados,168,48,51,,,Uncommon,Land,sprites/ariados.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2379,Sky Pillar 1F,Sableye,302,48,51,Scope Lens,,Rare,Land,sprites/sableye.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2380,Sky Pillar 1F,Banette,354,48,51,,,Uncommon,Land,sprites/banette.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2381,Sky Pillar 3F,Zubat,41,48,51,,,Common,Land,sprites/zubat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2382,Sky Pillar 3F,Golbat,42,48,51,,,Common,Land,sprites/golbat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2383,Sky Pillar 3F,Spinarak,167,48,51,,,Common,Land,sprites/spinarak.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2384,Sky Pillar 3F,Ariados,168,48,51,,,Uncommon,Land,sprites/ariados.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2385,Sky Pillar 3F,Mawile,303,48,51,,,Rare,Land,sprites/mawile.png,Ni,48-51,Sky Pillar,,,48,True,6,False,
2386,Sky Pillar 3F,Claydol,344,48,51,,,Rare,Land,sprites/claydol.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2387,Sky Pillar 5F,Zubat,41,48,51,,,Common,Land,sprites/zubat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2388,Sky Pillar 5F,Golbat,42,48,51,,,Common,Land,sprites/golbat.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2389,Sky Pillar 5F,Spinarak,167,48,51,,,Common,Land,sprites/spinarak.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2390,Sky Pillar 5F,Ariados,168,48,51,,,Uncommon,Land,sprites/ariados.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2391,Sky Pillar 5F,Dusclops,356,48,51,Reaper Cloth,,Rare,Land,sprites/dusclops.png,M/D/Ni,48-51,Sky Pillar,,,48,True,6,False,
2392,Sky Pillar 5F,Altaria,334,48,51,,,Rare,Land,sprites/altaria.png,D,48-51,Sky Pillar,,,48,True,6,False,
2393,Stark Mountain Exterior Pt,Zubat,41,45,50,,,Common,Land,sprites/zubat.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2394,Stark Mountain Exterior Pt,Absol,359,45,50,,,Rare,Land,sprites/absol.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2395,Stark Mountain Exterior Pt,Rhyhorn,111,34,36,,,Uncommon,Land,sprites/rhyhorn.png,M/D/Ni,34-36,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,False,1,False,
2396,Stark Mountain Exterior Pt,Slugma,218,45,50,,,Common,Land,sprites/slugma.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2397,Stark Mountain Exterior Pt,Pansear,513,45,50,Passho Berry,,Uncommon,Land,sprites/pansear.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2398,Stark Mountain Exterior Pt,Spoink,325,45,50,Tanga Berry,,Uncommon,Land,sprites/spoink.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2399,Stark Mountain Exterior Pt,Magcargo,219,45,50,Rawst Berry,,Common,Land,sprites/magcargo.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2400,Stark Mountain Exterior Pt,Heatmor,631,45,50,,Required,Rare,Land,sprites/heatmor.png,M/D/Ni,45-50,Stark Mountain Exterior Pt,Stark Mountain Exterior Pt,Sinnoh,45,True,7,False,
2401,Suzuka Cave 1F,Zubat,41,21,25,,,Common,Land,sprites/zubat.png,M/D/Ni,21-25,Suzuka Cave,,,21,True,7,False,
2402,Suzuka Cave 1F,Ekans,23,21,25,,,Common,Land,sprites/ekans.png,M/D/Ni,21-25,Suzuka Cave,,,21,True,7,False,
2403,Suzuka Cave 1F,Skorupi,451,21,25,,,Rare,Land,sprites/skorupi.png,M/D,21-25,Suzuka Cave,,,21,True,7,False,
