Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Fishing,FishingOnly,RequiredRod
Route 24,Koffing,109,1,0,0,10,14,,0,Common,1,0,Old Rod
Route 24,Krabby,98,0,1,0,10,14,,0,Common,1,0,Old Rod
Route 24,Poliwrath,62,1,0,0,10,14,,0,Uncommon,1,0,Old Rod
Route 24,Seaking,119,0,1,0,10,14,,0,Uncommon,1,0,Old Rod
Route 24,Slowking,199,0,0,1,10,14,,0,Uncommon,1,0,Old Rod
Route 24,Tentacool,72,0,0,1,10,14,,0,Common,1,0,Old Rod
Route 24,Tentacruel,73,0,0,1,10,14,,0,Uncommon,1,0,Old Rod
Route 24,Weezing,110,1,0,0,10,14,,0,Uncommon,1,0,Old Rod
Route 26,Chinchou,170,0,0,1,38,38,Apicot Berry,0,Common,1,0,Old Rod
Route 26,Horsea,116,1,1,1,45,47,Dragon Scale,0,Common,1,0,Old Rod
Route 26,Krabby,98,1,1,1,45,47,,0,Common,1,0,Old Rod
Route 26,Lanturn,171,0,0,1,42,42,,0,Common,1,0,Old Rod
Route 26,Magikarp,129,1,1,1,45,47,,0,Common,1,0,Old Rod
Route 26,Shellder,90,1,1,1,45,47,Shell Bell,0,Uncommon,1,0,Super Rod
Route 26,Shellos,422,1,0,1,45,47,,1,Rare,1,0,Super Rod
Route 26,Tentacool,72,1,1,0,45,47,,0,Common,1,0,Old Rod
Route 26,Tentacruel,73,1,1,0,45,47,,0,Common,1,0,Old Rod
Route 27,Buizel,418,0,1,0,44,48,Wacan Berry,0,Uncommon,1,0,Good Rod
Route 27,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,1,0,Old Rod
Route 27,Luvdisc,370,1,1,1,33,33,,0,Uncommon,1,0,Good Rod
Route 27,Tentacool,72,1,1,1,44,48,Poison Barb,0,Common,1,0,Old Rod
Route 27,Tentacruel,73,1,1,1,44,48,Poison Barb,0,Common,1,0,Old Rod
Route 28,Buizel,418,1,1,1,33,37,,1,Uncommon,1,0,Super Rod
Route 28,Magikarp,129,1,1,1,33,37,,0,Common,1,0,Old Rod
Route 28,Politoed,186,1,1,1,33,37,,0,Rare,1,0,Super Rod
Route 28,Poliwag,60,1,1,1,33,37,Kings Rock,0,Common,1,0,Old Rod
Route 28,Poliwhirl,61,1,1,1,33,37,,0,Uncommon,1,0,Good Rod
Route 28,Zubat,41,0,0,1,33,37,,0,Common,1,0,Old Rod
Route 30,Krabby,98,1,1,1,4,6,,0,Common,1,0,Old Rod
Route 30,Magikarp,129,1,1,1,4,6,,0,Common,1,0,Old Rod
Route 30,Poliwag,60,1,0,1,4,6,Kings Rock,0,Common,1,0,Old Rod
Route 30,Poliwhirl,61,1,0,1,4,6,Kings Rock,0,Common,1,0,Old Rod
Route 31,Azumarill,184,0,1,0,5,7,,0,Uncommon,0,0,
Route 31,Crobat,169,1,0,0,5,7,,0,Common,0,0,
Route 31,Golbat,42,1,0,0,5,7,,0,Common,0,0,
Route 31,Lombre,271,0,0,1,5,7,Mental Herb,0,Common,0,0,
Route 31,Ludicolo,272,0,0,1,5,7,Mental Herb,0,Common,0,0,
Route 31,Quagsire,195,0,1,0,5,7,,0,Common,0,0,
Route 31,Seel,86,0,0,1,5,7,Aspear Berry,0,Common,0,0,
Route 31,Wooper,194,0,1,0,5,7,,0,Common,0,0,
Route 31,Zubat,41,1,0,0,5,7,,0,Common,0,0,
Route 32,Quagsire,195,0,0,1,7,9,,0,Common,1,0,Old Rod
Route 32,Qwilfish,211,1,1,1,7,9,,0,Uncommon,1,0,Good Rod
Route 32,Tentacool,72,1,1,1,7,9,,0,Common,1,0,Old Rod
Route 32,Tentacruel,73,1,1,1,7,9,,0,Common,1,0,Old Rod
Route 34,Buizel,418,1,1,1,11,15,,1,Uncommon,1,0,Super Rod
Route 34,Corsola,222,1,1,0,11,15,,0,Common,1,0,Super Rod
Route 34,Krabby,98,1,1,1,11,15,,0,Common,1,0,Old Rod
Route 34,Staryu,120,0,0,1,11,15,,0,Uncommon,1,1,Super Rod
Route 34,Tentacool,72,1,1,1,11,15,,0,Common,1,0,Old Rod
Route 34,Tentacruel,73,1,1,1,17,21,,0,Uncommon,1,0,Super Rod
Route 35,Goldeen,118,1,1,1,14,18,,0,Common,1,0,Old Rod
Route 35,Horsea,116,1,1,1,14,18,Dragon Scale,0,Common,1,0,Old Rod
Route 35,Magikarp,129,1,1,1,14,18,,0,Common,1,0,Old Rod
Route 35,Poliwag,60,0,0,1,14,18,Kings Rock,0,Common,1,0,Old Rod
Route 4,Buizel,418,1,0,1,8,12,,1,Uncommon,1,0,Super Rod
Route 4,Magikarp,129,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 4,Poliwag,60,1,1,1,8,12,Kings Rock,0,Common,1,0,Good Rod
Route 4,Slowpoke,79,1,1,1,8,12,,0,Common,1,0,Old Rod
Route 4,Zubat,41,1,0,1,8,12,,0,Common,0,0,
Route 40,Chinchou,170,1,1,1,15,21,Apicot Berry,0,Common,1,0,Old Rod
Route 40,Clamperl,366,1,1,1,15,21,Pearl,0,Uncommon,1,0,Good Rod
Route 40,Corsola,222,1,1,1,15,21,Hard Stone,0,Uncommon,1,0,Good Rod
Route 40,Krabby,98,1,1,1,15,21,,0,Common,1,0,Old Rod
Route 40,Lanturn,171,1,1,1,15,21,Apicot Berry,0,Common,1,0,Old Rod
Route 40,Mantine,226,1,1,1,15,21,,0,Uncommon,1,0,Super Rod
Route 40,Shellder,90,1,1,1,15,21,Shell Bell,0,Uncommon,1,0,Super Rod
Route 40,Staryu,120,1,1,1,15,21,Water Stone,0,Rare,1,0,Super Rod
Route 40,Tentacool,72,1,1,1,15,21,Poison Barb,0,Common,1,0,Old Rod
Route 40,Tentacruel,73,1,1,1,15,21,Poison Barb,0,Common,1,0,Old Rod
Route 41,Chinchou,170,1,1,1,30,35,Deep Sea Scale,0,Common,1,1,Good Rod
Route 41,Golbat,42,0,0,1,30,35,,0,Common,0,0,
Route 41,Krabby,98,1,1,1,30,35,,0,Common,1,1,Old Rod
Route 41,Lanturn,171,1,1,1,30,35,,0,Common,1,0,Good Rod
Route 41,Magikarp,129,1,1,1,30,35,,0,Common,1,1,Old Rod
Route 41,Mantine,226,1,1,1,30,35,,0,Uncommon,1,0,Super Rod
Route 41,Shellder,90,1,1,1,30,35,,0,Uncommon,1,1,Super Rod
Route 41,Tentacool,72,1,1,1,30,35,,0,Common,1,0,Old Rod
Route 41,Tentacruel,73,1,1,1,30,35,,0,Common,1,0,Good Rod
Route 42,Goldeen,118,1,1,1,34,38,,0,Common,1,0,Good Rod
Route 42,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,0,Old Rod
Route 42,Krabby,98,1,1,1,34,38,,0,Common,1,0,Old Rod
Route 42,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Route 42,Poliwag,60,0,0,1,34,38,Kings Rock,0,Common,1,0,Good Rod
Route 43,Buizel,418,0,0,1,36,40,Wacan Berry,0,Uncommon,1,0,Good Rod
Route 43,Golbat,42,0,0,1,36,40,,0,Common,0,0,
Route 43,Goldeen,118,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Krabby,98,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Magikarp,129,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 43,Politoed,186,1,0,0,36,40,Damp Rock,0,Uncommon,1,0,Old Rod
Route 44,Gyarados,130,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 44,Krabby,98,1,1,0,36,40,,0,Common,1,0,Old Rod
Route 44,Magikarp,129,1,1,1,36,40,,0,Common,1,0,Old Rod
Route 44,Poliwag,60,0,0,1,36,40,Kings Rock,0,Common,1,0,Old Rod
Route 44,Poliwhirl,61,1,1,1,36,40,Kings Rock,0,Common,1,0,Old Rod
Route 44,Remoraid,223,1,1,1,36,40,,0,Uncommon,1,0,Good Rod
Route 45,Chinchou,170,1,1,1,44,47,,0,Common,0,0,
Route 45,Finneon,456,1,1,1,44,47,,0,Uncommon,0,0,
Route 45,Goldeen,118,1,1,1,44,47,,0,Common,0,0,
Route 45,Kingdra,230,1,1,1,44,47,,0,Rare,0,0,
Route 45,Lombre,271,1,1,1,44,47,,0,Uncommon,0,0,
Route 45,Magikarp,129,1,1,1,44,47,,0,Common,0,0,
Route 45,Poliwag,60,1,1,1,44,47,Kings Rock,0,Common,0,0,
Route 45,Tentacool,72,1,1,1,44,47,,0,Common,0,0,
Route 47,Buizel,418,0,0,1,30,34,,0,Uncommon,1,0,Super Rod
Route 47,Magikarp,129,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 47,Poliwag,60,0,0,1,30,34,Kings Rock,0,Common,1,0,Good Rod
Route 47,Quagsire,195,1,0,1,30,34,,0,Common,1,0,Good Rod
Route 47,Seel,86,1,1,1,30,34,,0,Common,1,0,Good Rod
Route 47,Shellder,90,0,0,1,30,34,,0,Rare,1,0,Super Rod
Route 47,Staryu,120,1,1,1,30,34,,0,Rare,1,0,Super Rod
Route 47,Tentacool,72,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 47,Wooper,194,1,1,1,30,34,,0,Common,1,0,Old Rod
Route 49,Feebas,349,1,1,1,35,39,Prism Scale,1,Rare,0,0,
Route 49,Goldeen,118,1,1,1,35,39,,0,Common,0,0,
Route 49,Gyarados,130,1,1,1,35,39,,0,Uncommon,0,0,
Route 49,Kingler,99,1,1,1,35,39,,0,Common,0,0,
Route 49,Krabby,98,1,1,1,35,39,,0,Common,0,0,
Route 49,Magikarp,129,1,1,1,35,39,,0,Common,0,0,
Route 49,Pelipper,279,1,1,1,35,39,,0,Uncommon,0,0,
Route 49,Seaking,119,1,1,1,35,39,,0,Uncommon,0,0,
Route 6,Buizel,418,1,1,1,22,24,Wacan Berry,1,Uncommon,1,0,Good Rod
Route 6,Goldeen,118,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Golduck,55,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Krabby,98,1,0,1,22,24,,0,Common,1,0,Old Rod
Route 6,Magikarp,129,1,1,1,22,24,,0,Common,1,0,Old Rod
Route 6,Poliwag,60,0,1,0,22,24,,0,Common,1,0,Old Rod
Route 6,Psyduck,54,1,1,0,22,24,,0,Common,1,0,Old Rod
Route 6,Shellder,90,0,0,1,22,24,Shell Bell,0,Uncommon,1,0,Super Rod
Route 6,Slowpoke,79,1,1,1,22,24,,0,Common,1,0,Old Rod
Ruin Valley,Gyarados,130,1,1,1,35,48,,0,Uncommon,1,1,Super Rod
Ruin Valley,Krabby,98,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruin Valley,Magikarp,129,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruin Valley,Marill,183,1,1,1,35,48,,0,Uncommon,1,0,Good Rod
Ruin Valley,Poliwag,60,1,1,1,35,48,Kings Rock,0,Common,1,0,Old Rod
Ruin Valley,Wooper,194,1,1,1,35,48,,0,Common,1,0,Old Rod
Ruins Of Alph,Buizel,418,1,1,1,18,25,,1,Uncommon,1,1,Super Rod
Ruins Of Alph,Magikarp,129,1,1,1,18,25,,0,Common,1,1,Old Rod
Ruins Of Alph,Poliwag,60,1,1,1,18,25,,0,Common,1,1,Good Rod
Ruins Of Alph,Poliwhirl,61,1,1,1,18,25,,0,Uncommon,1,1,Super Rod
Ruins Of Alph,Quagsire,195,1,1,1,18,25,,0,Common,0,0,
Ruins Of Alph,Wooper,194,1,1,1,18,25,,0,Common,0,0,
Safari Area 1,Ducklett,580,1,1,1,34,38,,1,Uncommon,1,0,Good Rod
Safari Area 1,Lapras,131,1,1,1,24,26,,0,Rare,1,0,Super Rod
Safari Area 1,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 1,Shellder,90,1,1,1,34,38,Shell Bell,0,Uncommon,1,0,Old Rod
Safari Area 1,Slowpoke,79,1,1,1,34,38,Lagging Tail,0,Common,1,0,Old Rod
Safari Area 2,Goldeen,118,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,0,Old Rod
Safari Area 2,Magikarp,129,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Poliwag,60,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Area 2,Staryu,120,1,1,1,34,38,Water Stone,0,Rare,1,0,Super Rod
Safari Area 3,Basculin,550,1,1,1,12,13,,1,Rare,1,0,Super Rod
Safari Area 3,Golduck,55,1,1,1,32,34,,0,Common,1,0,Old Rod
Safari Area 3,Horsea,116,0,0,1,32,34,Dragon Scale,0,Common,1,0,Good Rod
Safari Area 3,Marill,183,1,1,1,32,34,,0,Uncommon,1,0,Super Rod
Safari Area 3,Psyduck,54,1,1,1,32,34,,0,Common,1,0,Old Rod
Safari Area 3,Slowpoke,79,1,1,1,32,34,Lagging Tail,0,Common,1,0,Old Rod
Safari Entrance,Finneon,456,1,1,1,34,38,Rindo Berry,0,Uncommon,0,0,
Safari Entrance,Frillish,592,1,1,1,34,38,,1,Rare,0,0,
Safari Entrance,Goldeen,118,1,1,1,34,38,,0,Common,0,0,
Safari Entrance,Krabby,98,1,1,1,34,38,,0,Common,1,0,Old Rod
Safari Entrance,Lotad,270,1,1,1,34,38,Mental Herb,0,Common,1,0,Old Rod
Safari Entrance,Marill,183,1,1,1,35,36,,0,Uncommon,0,0,
Safari Entrance,Slowpoke,79,1,1,1,34,38,Lagging Tail,0,Common,0,0,
Safari Exclusive,Buizel,418,1,1,1,34,38,Wacan Berry,1,Uncommon,0,0,
Safari Exclusive,Dratini,147,1,1,1,34,38,Dragon Scale,1,Rare,0,0,
Safari Exclusive,Horsea,116,1,1,1,34,38,Dragon Scale,1,Common,0,0,
Safari Exclusive,Magikarp,129,1,1,1,34,38,,1,Common,0,0,
Safari Exclusive,Marill,183,1,1,1,34,36,,1,Uncommon,0,0,
Safari Exclusive,Slowpoke,79,1,1,1,34,38,Lagging Tail,1,Common,0,0,
Safari Exclusive,Squirtle,7,1,1,1,34,38,,1,Rare,0,0,
Safari Exclusive,Staryu,120,1,1,1,34,38,Water Stone,1,Rare,0,0,
Safari Johto Grass and Swamp Zone,Politoed,186,1,1,1,22,26,Damp Rock,0,Uncommon,0,0,
Safari Johto Grass and Swamp Zone,Poliwag,60,1,1,1,22,26,,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Quagsire,195,1,1,1,22,26,Starf Berry,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Qwilfish,211,1,1,1,22,26,Poison Barb,0,Uncommon,0,0,
Safari Johto Grass and Swamp Zone,Shellos,422,1,1,1,22,26,Rowap Berry,0,Rare,0,0,
Safari Johto Grass and Swamp Zone,Skrelp,690,1,1,1,27,30,Maranga Berry,1,Rare,0,0,
Safari Johto Grass and Swamp Zone,Tympole,535,1,1,1,22,26,Persim Berry,0,Rare,0,0,
Safari Johto Grass and Swamp Zone,Wooper,194,1,1,1,22,26,,0,Common,0,0,
Safari Johto Grass and Swamp Zone,Yanma,193,1,1,1,22,26,Wide Lens,0,Uncommon,0,0,
Safari Johto Snow Zone,Cryogonal,615,1,1,1,22,26,Never-Melt Ice,0,Rare,0,0,
Safari Johto Snow Zone,Dewgong,87,1,1,1,22,26,Aspear Berry,0,Common,0,0,
Safari Johto Snow Zone,Golduck,55,1,1,1,22,26,,0,Common,0,0,
Safari Johto Snow Zone,Lapras,131,1,1,1,22,26,,0,Rare,0,0,
Safari Johto Snow Zone,Seel,86,1,1,1,22,26,Aspear Berry,0,Common,0,0,
Safari Johto Snow Zone,Slowking,199,1,1,1,22,26,Kings Rock,0,Uncommon,0,0,
Safari Johto Snow Zone,Slowpoke,79,1,1,1,22,26,Lagging Tail,0,Common,0,0,
Safari Johto Snow Zone,Spheal,363,1,1,1,22,26,,0,Uncommon,0,0,
Safari Johto Snow Zone,Vanillite,582,1,1,1,22,26,Never-Melt Ice,1,Rare,0,0,
Safari Johto Wet Zone,Chinchou,170,1,1,1,22,26,Apicot Berry,0,Common,0,0,
Safari Johto Wet Zone,Corphish,341,1,1,1,22,26,Mystic Water,1,Rare,0,0,
Safari Johto Wet Zone,Corsola,222,1,1,1,22,26,Hard Stone,0,Uncommon,0,0,
Safari Johto Wet Zone,Horsea,116,1,1,1,22,26,Dragon Scale,0,Common,0,0,
Safari Johto Wet Zone,Mantine,226,1,1,1,22,26,Starf Berry,0,Uncommon,0,0,
Safari Johto Wet Zone,Marill,183,1,1,1,22,26,,0,Uncommon,0,0,
Safari Johto Wet Zone,Remoraid,223,1,1,1,22,26,Starf Berry,0,Uncommon,0,0,
Safari Johto Wet Zone,Totodile,158,1,1,1,22,26,,0,Rare,0,0,
Safari Johto Wet Zone,Tynamo,602,1,1,1,27,30,,0,Rare,0,0,
Sea Mauville,Magikarp,129,1,1,1,28,35,,0,Common,1,1,Old Rod
Sea Mauville,Pelipper,279,1,1,1,28,35,,0,Uncommon,0,0,
Sea Mauville,Tentacool,72,1,1,1,28,35,,0,Common,1,0,Old Rod
Sea Mauville,Tentacruel,73,1,1,1,30,35,,0,Common,1,0,Good Rod
Sea Mauville,Wailmer,320,1,1,1,28,35,,0,Uncommon,1,1,Super Rod
Sea Mauville,Wingull,278,1,1,1,28,35,,0,Uncommon,0,0,
Seafoam B4F,Cryogonal,615,1,1,1,40,44,,1,Rare,1,0,Super Rod
Seafoam B4F,Dewgong,87,1,1,1,38,38,,0,Common,1,0,Old Rod
Seafoam B4F,Golbat,42,1,1,1,40,44,,0,Common,0,0,
Seafoam B4F,Gyarados,130,1,1,1,40,44,,0,Common,1,0,Old Rod
Seafoam B4F,Horsea,116,1,1,1,40,44,Dragon Scale,0,Common,1,0,Old Rod
Seafoam B4F,Lapras,131,1,1,1,26,26,,0,Rare,1,0,Super Rod
Seafoam B4F,Seadra,117,1,1,1,40,44,Dragon Scale,0,Common,1,0,Old Rod
Seafoam B4F,Seel,86,1,1,1,36,36,,0,Common,1,0,Old Rod
Seafoam B4F,Shellder,90,1,1,1,40,44,,0,Uncommon,1,0,Super Rod
Seafoam B4F,Slowbro,80,1,1,1,40,44,,0,Common,1,0,Old Rod
Seaway Vein,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Seaway Vein,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,1,Old Rod
Seaway Vein,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Seaway Vein,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Extension,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Extension,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Seaway Vein Extension,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Extension,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,1,Old Rod
Seaway Vein Extension,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Seaway Vein Extension,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Extension,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Extension,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Frozen,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Seaway Vein Frozen,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Frozen,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,1,Old Rod
Seaway Vein Frozen,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Seaway Vein Frozen,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Frozen,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Seaway Vein Frozen,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Secret Nap Area,Krabby,98,1,1,1,45,50,,0,Common,0,0,
Secret Nap Area,Lapras,131,1,1,1,10,13,,1,Rare,0,0,
Secret Nap Area,Poliwag,60,1,1,1,45,50,,0,Common,0,0,
Secret Nap Area,Slowbro,80,1,1,1,45,50,Kings Rock,0,Common,0,0,
Secret Nap Area,Slowking,199,1,1,1,45,50,Kings Rock,0,Uncommon,0,0,
Secret Nap Area,Slowpoke,79,1,1,1,45,50,Lagging Tail,0,Common,0,0,
Secret Nap Area,Staryu,120,1,1,1,45,50,Water Stone,0,Rare,0,0,
Sendoff Spring,Goldeen,118,1,1,1,40,44,,0,Common,1,0,Old Rod
Sendoff Spring,Gyarados,130,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Sendoff Spring,Magikarp,129,1,1,1,40,44,,0,Common,1,0,Old Rod
Sendoff Spring,Poliwhirl,61,1,1,1,40,44,,0,Uncommon,0,0,
Sendoff Spring,Seaking,119,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Shamouti Island,Goldeen,118,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,0,Good Rod
Shamouti Island,Magikarp,129,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,0,Old Rod
Shamouti Island,Seaking,119,1,1,1,15,19,,0,Uncommon,1,0,Old Rod
Shamouti Island,Tentacool,72,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island,Tentacruel,73,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island,Wooper,194,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island Frozen,Goldeen,118,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,0,Good Rod
Shamouti Island Frozen,Magikarp,129,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island Frozen,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,0,Old Rod
Shamouti Island Frozen,Seaking,119,1,1,1,15,19,,0,Uncommon,1,0,Old Rod
Shamouti Island Frozen,Tentacool,72,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island Frozen,Tentacruel,73,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Island Frozen,Wooper,194,1,1,1,15,19,,0,Common,1,0,Old Rod
Shamouti Seaway,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Shamouti Seaway,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,1,Old Rod
Shamouti Seaway,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Shamouti Seaway,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Shamouti Seaway Frozen,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Poliwag,60,1,1,1,15,19,Kings Rock,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Shamouti Seaway Frozen,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Shoal Cave,Magikarp,129,1,1,1,25,37,,0,Common,1,1,Old Rod
Shoal Cave,Spheal,363,1,1,1,25,37,,0,Uncommon,0,0,
Shoal Cave,Tentacool,72,1,1,1,25,37,,0,Common,1,0,Old Rod
Shoal Cave,Wailmer,320,1,1,1,25,37,,0,Uncommon,1,1,Super Rod
Shoal Cave,Zubat,41,1,1,1,25,37,,0,Common,0,0,
Sinnoh Safari Area Zone 2,Carvanha,318,1,1,1,24,28,Deep Sea Tooth,0,Uncommon,1,0,Super Rod
Sinnoh Safari Area Zone 2,Corphish,341,1,1,1,24,28,Mystic Water,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 2,Ducklett,580,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Feebas,349,1,1,1,24,28,Prism Scale,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 2,Lombre,271,1,1,1,24,28,Mental Herb,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 2,Lotad,270,1,1,1,24,28,Mental Herb,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 2,Lumineon,457,1,1,1,24,28,Rindo Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Mantyke,458,1,1,1,22,26,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Psyduck,54,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Barboach,339,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 4,Bibarel,400,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Clauncher,692,1,1,1,24,28,Prism Scale,1,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 4,Masquerain,284,1,1,1,24,28,SilverPowder,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Piplup,393,1,1,1,24,28,Persim Berry,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 4,Surskit,283,1,1,1,24,28,SilverPowder,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Swanna,581,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 4,Whiscash,340,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Finneon,456,1,1,1,24,28,Rindo Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Mantyke,458,1,1,1,22,26,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Quagsire,195,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 6,Shellos,422,1,1,1,24,28,Rowap Berry,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Skrelp,690,1,1,1,24,28,Maranga Berry,1,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Tynamo,602,1,1,1,24,28,,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Wooper,194,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F,Dewgong,87,1,1,1,45,49,,0,Common,0,0,
Sinnoh Victory Road B1F,Floatzel,419,1,1,1,45,49,,0,Rare,0,0,
